turn_number,player_energy,opponent_energy,player_damage,opponent_damage,prize_cards_remaining,hand_size,recomputed_legal_move_count,acting_energy,defending_energy,energy_difference,absolute_energy_difference,acting_damage,defending_damage,damage_difference,absolute_damage_difference,single_legal_move_flag,multi_legal_move_flag,model_choice_required_flag,is_legal__ascension,is_legal__bind_down,is_legal__live_coal,is_legal__pass,is_legal__quick_attack,is_legal__tuck_tail,active_card_can_use__ascension,active_card_can_use__bind_down,active_card_can_use__live_coal,active_card_can_use__pass,active_card_can_use__quick_attack,active_card_can_use__tuck_tail,current_side,side_mode,player_card,opponent_card,active_card,inactive_card,legal_move_signature,battle_phase,energy_band,damage_band
3.0,1.0,2.0,12.0,2.5,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.5,12.0,-9.5,9.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,EARLY,LOW,LOW_DAMAGE
9.0,3.0,3.0,32.0,20.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,20.0,32.0,-12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,EARLY,LOW,LOW_DAMAGE
1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,pass,EARLY,ZERO,LOW_DAMAGE
6.0,3.0,2.0,12.0,25.0,4.0,5.0,1.0,2.0,3.0,-1.0,1.0,25.0,12.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,MID,LOW,MEDIUM_DAMAGE
6.0,2.0,3.0,40.0,7.5,4.0,4.0,2.0,3.0,2.0,1.0,1.0,7.5,40.0,-32.5,32.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension | quick attack,MID,READY,LOW_DAMAGE
5.0,2.0,2.0,20.0,12.5,4.0,5.0,1.0,2.0,2.0,0.0,0.0,12.5,20.0,-7.5,7.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,MID,LOW,LOW_DAMAGE
3.0,1.0,1.0,8.0,5.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Player,FLIP,Bulbasaur,Eevee,Bulbasaur,Eevee,bind down,EARLY,LOW,LOW_DAMAGE
8.0,3.0,3.0,36.0,22.5,3.0,4.0,1.0,3.0,3.0,0.0,0.0,36.0,22.5,13.5,13.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Player,FLIP,Bulbasaur,Eevee,Bulbasaur,Eevee,bind down,LATE,READY,MEDIUM_DAMAGE
10.0,4.0,4.0,56.0,27.5,2.0,3.0,2.0,4.0,4.0,0.0,0.0,27.5,56.0,-28.5,28.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
3.0,1.0,2.0,12.0,2.5,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.5,12.0,-9.5,9.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,EARLY,LOW,LOW_DAMAGE
9.0,3.0,3.0,32.0,20.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,20.0,32.0,-12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,EARLY,LOW,LOW_DAMAGE
1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,pass,EARLY,ZERO,LOW_DAMAGE
6.0,3.0,2.0,12.0,25.0,4.0,5.0,1.0,2.0,3.0,-1.0,1.0,25.0,12.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,MID,LOW,MEDIUM_DAMAGE
6.0,2.0,3.0,40.0,7.5,4.0,4.0,2.0,3.0,2.0,1.0,1.0,7.5,40.0,-32.5,32.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension | quick attack,MID,READY,LOW_DAMAGE
5.0,2.0,2.0,42.5,12.5,4.0,5.0,1.0,2.0,2.0,0.0,0.0,12.5,42.5,-30.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Meowth,Eevee,Eevee,Meowth,ascension,MID,LOW,LOW_DAMAGE
3.0,1.0,1.0,17.0,5.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,17.0,5.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Player,FLIP,Meowth,Eevee,Meowth,Eevee,pass,EARLY,LOW,LOW_DAMAGE
8.0,3.0,3.0,76.5,22.5,3.0,4.0,1.0,3.0,3.0,0.0,0.0,76.5,22.5,54.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Player,FLIP,Meowth,Eevee,Meowth,Eevee,tuck tail,LATE,READY,HIGH_DAMAGE
10.0,4.0,4.0,119.0,27.5,2.0,3.0,2.0,4.0,4.0,0.0,0.0,27.5,119.0,-91.5,91.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Meowth,Eevee,Eevee,Meowth,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
3.0,1.0,2.0,25.5,2.5,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.5,25.5,-23.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Meowth,Eevee,Eevee,Meowth,ascension,EARLY,LOW,LOW_DAMAGE
9.0,3.0,3.0,68.0,20.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,20.0,68.0,-48.0,48.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Meowth,Eevee,Eevee,Meowth,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Meowth,Eevee,Eevee,Meowth,ascension,EARLY,LOW,LOW_DAMAGE
1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Meowth,Eevee,Eevee,Meowth,pass,EARLY,ZERO,LOW_DAMAGE
6.0,3.0,2.0,25.5,25.0,4.0,5.0,1.0,2.0,3.0,-1.0,1.0,25.0,25.5,-0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Meowth,Eevee,Eevee,Meowth,ascension,MID,LOW,MEDIUM_DAMAGE
6.0,2.0,3.0,85.0,7.5,4.0,4.0,2.0,3.0,2.0,1.0,1.0,7.5,85.0,-77.5,77.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Meowth,Eevee,Eevee,Meowth,ascension | quick attack,MID,READY,LOW_DAMAGE
5.0,2.0,2.0,20.0,12.5,4.0,5.0,1.0,2.0,2.0,0.0,0.0,12.5,20.0,-7.5,7.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,MID,LOW,LOW_DAMAGE
3.0,1.0,1.0,8.0,5.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Player,FLIP,Bulbasaur,Eevee,Bulbasaur,Eevee,bind down,EARLY,LOW,LOW_DAMAGE
8.0,3.0,3.0,36.0,22.5,3.0,4.0,1.0,3.0,3.0,0.0,0.0,36.0,22.5,13.5,13.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Player,FLIP,Bulbasaur,Eevee,Bulbasaur,Eevee,bind down,LATE,READY,MEDIUM_DAMAGE
10.0,4.0,4.0,56.0,27.5,2.0,3.0,2.0,4.0,4.0,0.0,0.0,27.5,56.0,-28.5,28.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
3.0,1.0,2.0,12.0,2.5,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.5,12.0,-9.5,9.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,EARLY,LOW,LOW_DAMAGE
9.0,3.0,3.0,32.0,20.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,20.0,32.0,-12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,EARLY,LOW,LOW_DAMAGE
1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,pass,EARLY,ZERO,LOW_DAMAGE
6.0,3.0,2.0,12.0,25.0,4.0,5.0,1.0,2.0,3.0,-1.0,1.0,25.0,12.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,MID,LOW,MEDIUM_DAMAGE
6.0,2.0,3.0,40.0,7.5,4.0,4.0,2.0,3.0,2.0,1.0,1.0,7.5,40.0,-32.5,32.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension | quick attack,MID,READY,LOW_DAMAGE
5.0,2.0,2.0,12.5,20.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,12.5,20.0,-7.5,7.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Player,PRESERVE,Eevee,Charmander,Eevee,Charmander,ascension,MID,LOW,LOW_DAMAGE
3.0,1.0,1.0,5.0,8.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opponent,FLIP,Eevee,Charmander,Charmander,Eevee,live coal,EARLY,LOW,LOW_DAMAGE
8.0,3.0,3.0,22.5,36.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,36.0,22.5,13.5,13.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opponent,FLIP,Eevee,Charmander,Charmander,Eevee,live coal,LATE,READY,MEDIUM_DAMAGE
10.0,4.0,4.0,35.0,44.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,35.0,44.0,-9.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Player,PRESERVE,Eevee,Charmander,Eevee,Charmander,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
3.0,1.0,2.0,7.5,4.0,5.0,6.0,1.0,1.0,2.0,-1.0,1.0,7.5,4.0,3.5,3.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Player,PRESERVE,Eevee,Charmander,Eevee,Charmander,ascension,EARLY,LOW,LOW_DAMAGE
9.0,3.0,3.0,20.0,32.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,20.0,32.0,-12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Player,PRESERVE,Eevee,Charmander,Eevee,Charmander,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Player,PRESERVE,Eevee,Charmander,Eevee,Charmander,ascension,EARLY,LOW,LOW_DAMAGE
1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Player,PRESERVE,Eevee,Charmander,Eevee,Charmander,pass,EARLY,ZERO,LOW_DAMAGE
6.0,3.0,2.0,7.5,40.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,7.5,40.0,-32.5,32.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Player,PRESERVE,Eevee,Charmander,Eevee,Charmander,ascension | quick attack,MID,READY,LOW_DAMAGE
6.0,2.0,3.0,25.0,12.0,4.0,4.0,1.0,2.0,3.0,-1.0,1.0,25.0,12.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Player,PRESERVE,Eevee,Charmander,Eevee,Charmander,ascension,MID,LOW,MEDIUM_DAMAGE
5.0,2.0,2.0,20.0,12.5,4.0,5.0,1.0,2.0,2.0,0.0,0.0,12.5,20.0,-7.5,7.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,MID,LOW,LOW_DAMAGE
3.0,1.0,1.0,8.0,5.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Player,FLIP,Charmander,Eevee,Charmander,Eevee,live coal,EARLY,LOW,LOW_DAMAGE
8.0,3.0,3.0,36.0,22.5,3.0,4.0,1.0,3.0,3.0,0.0,0.0,36.0,22.5,13.5,13.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Player,FLIP,Charmander,Eevee,Charmander,Eevee,live coal,LATE,READY,MEDIUM_DAMAGE
10.0,4.0,4.0,56.0,27.5,2.0,3.0,2.0,4.0,4.0,0.0,0.0,27.5,56.0,-28.5,28.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
3.0,1.0,2.0,12.0,2.5,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.5,12.0,-9.5,9.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,EARLY,LOW,LOW_DAMAGE
9.0,3.0,3.0,32.0,20.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,20.0,32.0,-12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,EARLY,LOW,LOW_DAMAGE
1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,pass,EARLY,ZERO,LOW_DAMAGE
6.0,3.0,2.0,12.0,25.0,4.0,5.0,1.0,2.0,3.0,-1.0,1.0,25.0,12.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,MID,LOW,MEDIUM_DAMAGE
6.0,2.0,3.0,40.0,7.5,4.0,4.0,2.0,3.0,2.0,1.0,1.0,7.5,40.0,-32.5,32.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension | quick attack,MID,READY,LOW_DAMAGE
5.0,2.0,2.0,20.0,12.5,4.0,5.0,1.0,2.0,2.0,0.0,0.0,12.5,20.0,-7.5,7.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,MID,LOW,LOW_DAMAGE
3.0,1.0,1.0,8.0,5.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Player,FLIP,Charmander,Eevee,Charmander,Eevee,live coal,EARLY,LOW,LOW_DAMAGE
8.0,3.0,3.0,36.0,22.5,3.0,4.0,1.0,3.0,3.0,0.0,0.0,36.0,22.5,13.5,13.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Player,FLIP,Charmander,Eevee,Charmander,Eevee,live coal,LATE,READY,MEDIUM_DAMAGE
10.0,4.0,4.0,56.0,27.5,2.0,3.0,2.0,4.0,4.0,0.0,0.0,27.5,56.0,-28.5,28.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
3.0,1.0,2.0,12.0,2.5,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.5,12.0,-9.5,9.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,EARLY,LOW,LOW_DAMAGE
9.0,3.0,3.0,32.0,20.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,20.0,32.0,-12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,EARLY,LOW,LOW_DAMAGE
1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,pass,EARLY,ZERO,LOW_DAMAGE
6.0,3.0,2.0,12.0,25.0,4.0,5.0,1.0,2.0,3.0,-1.0,1.0,25.0,12.0,13.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension,MID,LOW,MEDIUM_DAMAGE
6.0,2.0,3.0,40.0,7.5,4.0,4.0,2.0,3.0,2.0,1.0,1.0,7.5,40.0,-32.5,32.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Charmander,Eevee,Eevee,Charmander,ascension | quick attack,MID,READY,LOW_DAMAGE
5.0,2.0,2.0,20.0,12.5,4.0,5.0,1.0,2.0,2.0,0.0,0.0,12.5,20.0,-7.5,7.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,MID,LOW,LOW_DAMAGE
3.0,1.0,1.0,8.0,5.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Player,FLIP,Bulbasaur,Eevee,Bulbasaur,Eevee,bind down,EARLY,LOW,LOW_DAMAGE
8.0,3.0,3.0,36.0,22.5,3.0,4.0,1.0,3.0,3.0,0.0,0.0,36.0,22.5,13.5,13.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Player,FLIP,Bulbasaur,Eevee,Bulbasaur,Eevee,bind down,LATE,READY,MEDIUM_DAMAGE
10.0,4.0,4.0,56.0,27.5,2.0,3.0,2.0,4.0,4.0,0.0,0.0,27.5,56.0,-28.5,28.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
3.0,1.0,2.0,12.0,2.5,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.5,12.0,-9.5,9.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,EARLY,LOW,LOW_DAMAGE
9.0,3.0,3.0,32.0,20.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,20.0,32.0,-12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension | quick attack,LATE,READY,MEDIUM_DAMAGE
2.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,ascension,EARLY,LOW,LOW_DAMAGE
1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Opponent,PRESERVE,Bulbasaur,Eevee,Eevee,Bulbasaur,pass,EARLY,ZERO,LOW_DAMAGE
