source_file,file_name,rows,columns,authority_score,excluded_generated_source,card_id_column,card_name_column,expansion_column,move_column,damage_column,effect_column,explicit_card_schema,exact_tournament_card_matches,candidate_authoritative_source
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_validation_confusion_matrix.csv,section6a_validation_confusion_matrix.csv,6,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_action_count_performance.csv,section6a_action_count_performance.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4b_legality_aware_signature_summary.csv,section4b_legality_aware_signature_summary.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section6\section6a_model_comparison.csv,section6a_model_comparison.csv,6,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section5\policy_evaluation\section5b_model_comparison.csv,section5b_model_comparison.csv,6,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legal_signature_summary.csv,section3b_legal_signature_summary.csv,6,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook31\training_strategy.json,training_strategy.json,6,3,-100,True,,name,,,,description,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4u_runner_methods.csv,section4u_runner_methods.csv,6,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_target_distribution.csv,section3b_target_distribution.csv,6,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\analysis\section5c_action_analysis.csv,section5c_action_analysis.csv,6,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook31\training_allocation_2000.csv,training_allocation_2000.csv,6,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_decision_state_summary.csv,section4r_decision_state_summary.csv,6,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4a_leakage_protection_profile.csv,section4a_leakage_protection_profile.csv,6,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6e_notebook52_vs_notebook53_outcomes.csv,section6e_notebook52_vs_notebook53_outcomes.csv,6,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook34\policy_quality_summary.csv,policy_quality_summary.csv,6,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook32\notebook32_opponent_distribution.csv,notebook32_opponent_distribution.csv,6,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section6\section6a_policy_class_lookup.csv,section6a_policy_class_lookup.csv,6,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_active_card_prediction_profile.csv,section2b_active_card_prediction_profile.csv,5,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_active_card_prediction_bias_matrix.csv,section2b_active_card_prediction_bias_matrix.csv,5,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_structural_intervention_summary.csv,section3a_structural_intervention_summary.csv,5,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section1\section1b_notebook54_optimization_targets.csv,section1b_notebook54_optimization_targets.csv,5,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section7\section7a_notebook54_optimization_targets.csv,section7a_notebook54_optimization_targets.csv,5,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3b_simulator_source_inventory.csv,section3b_simulator_source_inventory.csv,5,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_diagnostics.csv,section4b_diagnostics.csv,5,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_action_summary.csv,section4b_action_summary.csv,5,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3b_supported_action_design.csv,section3b_supported_action_design.csv,5,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4g_validation_checks.csv,section4g_validation_checks.csv,5,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4b_runtime_symbols.csv,section4b_runtime_symbols.csv,5,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4va_simulation_parameters.csv,section4va_simulation_parameters.csv,5,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\opponent_allocation_plan.csv,opponent_allocation_plan.csv,5,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4o_validation_checks.csv,section4o_validation_checks.csv,5,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook13_tournament_series.csv,notebook13_tournament_series.csv,5,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_masking_fallback_metrics.csv,section6a_masking_fallback_metrics.csv,5,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4i_official_card_row_extraction_summary.json,section4i_official_card_row_extraction_summary.json,4,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_candidate_move_validation_summary.json,section4a_candidate_move_validation_summary.json,4,20,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4p_card_visual_summary.json,section4p_card_visual_summary.json,4,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4n_official_card_image_extraction_summary.json,section4n_official_card_image_extraction_summary.json,4,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4e_reference_archive_inventory.csv,section4e_reference_archive_inventory.csv,4,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4o_official_card_image_visual_inventory_summary.json,section4o_official_card_image_visual_inventory_summary.json,4,14,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_comparison_by_active_card.csv,section6b_comparison_by_active_card.csv,4,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_active_card_action_availability.csv,section2b_active_card_action_availability.csv,4,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_active_card.csv,section2b_root_cause_by_active_card.csv,4,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\section7b_card_resolution.csv,section7b_card_resolution.csv,4,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_root_cause_by_player_card.csv,section2b_root_cause_by_player_card.csv,4,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_player_legal_move_profile.csv,section3a_player_legal_move_profile.csv,4,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_masking_by_player_card.csv,section2a_masking_by_player_card.csv,4,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_player_availability_by_card.csv,section3a_player_availability_by_card.csv,4,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_card_leaderboard.csv,section6a_card_leaderboard.csv,4,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\analysis\section5c_card_analysis.csv,section5c_card_analysis.csv,4,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4b_legality_aware_active_card_summary.csv,section4b_legality_aware_active_card_summary.csv,4,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_active_card_action_map.csv,section3b_active_card_action_map.csv,4,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3b_recognized_move_keys.csv,section3b_recognized_move_keys.csv,4,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\section7a_state_runtime_contract.json,section7a_state_runtime_contract.json,4,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\final_competitive_strength_report.json,final_competitive_strength_report.json,4,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\competitive_policy_elo_summary.json,competitive_policy_elo_summary.json,4,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_frozen_artifact_integrity.csv,section4ud_frozen_artifact_integrity.csv,4,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section4\section4a_dataset_profiles.csv,section4a_dataset_profiles.csv,4,15,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section8\policy_dataset\section8c_summary.json,section8c_summary.json,4,18,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4h_targeted_pdf_lookup_summary.json,section4h_targeted_pdf_lookup_summary.json,4,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4m_pdf_destination_resolution_summary.json,section4m_pdf_destination_resolution_summary.json,4,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4q_verified_action_catalog_summary.json,section4q_verified_action_catalog_summary.json,4,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4b_candidate_transition_summary.json,section4b_candidate_transition_summary.json,4,17,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section4\analysis\section4b_matchup_summary.csv,section4b_matchup_summary.csv,4,14,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4e_validation_checks.csv,section4e_validation_checks.csv,4,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4f_validation_checks.csv,section4f_validation_checks.csv,4,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_root_cause_category_summary.csv,section2b_root_cause_category_summary.csv,4,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section8\policy_dataset\section8c_side_summary.csv,section8c_side_summary.csv,4,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook35\production_interface.json,production_interface.json,4,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_adapter_configuration.csv,section4ud_adapter_configuration.csv,4,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook15_summary.json,notebook15_summary.json,4,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_overall_comparison.csv,section6b_overall_comparison.csv,4,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_confidence_vs_outcome.csv,section2b_confidence_vs_outcome.csv,4,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4ud_runner_instance_attributes.csv,section4ud_runner_instance_attributes.csv,4,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook30\policy_registry.csv,policy_registry.csv,4,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook34\policy_label_mapping.json,policy_label_mapping.json,4,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_feature_family_summary.csv,section3b_feature_family_summary.csv,4,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_battle_phase.csv,section2b_root_cause_by_battle_phase.csv,3,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section6_legal_move_methods.csv,section6_legal_move_methods.csv,3,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook12_battle_history.csv,notebook12_battle_history.csv,3,11,-100,True,,pokemon_name,,move_name,damage,,True,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook38\rl_transition_validation_fixture.parquet,rl_transition_validation_fixture.parquet,3,16,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\training_dataset.parquet,training_dataset.parquet,3,16,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\competitive_policy_baseline_tournament_summary.json,competitive_policy_baseline_tournament_summary.json,3,13,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook48\tournament_match_adapter_summary.json,tournament_match_adapter_summary.json,3,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\notebooks\test.parquet,test.parquet,3,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook38\rl_transition_validation_fixture.csv,rl_transition_validation_fixture.csv,3,16,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\training_dataset.csv,training_dataset.csv,3,16,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\section5b_condition_summary.csv,section5b_condition_summary.csv,3,18,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6b_comparison_by_condition.csv,section6b_comparison_by_condition.csv,3,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_confidence_band.csv,section2b_root_cause_by_confidence_band.csv,3,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2b_side_balance_profile.csv,section2b_side_balance_profile.csv,3,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_condition.csv,section2b_root_cause_by_condition.csv,3,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2b_root_cause_by_energy_band.csv,section2b_root_cause_by_energy_band.csv,3,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_decision_category_summary.csv,section2a_decision_category_summary.csv,3,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section6\section6a_condition_leaderboard.csv,section6a_condition_leaderboard.csv,3,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\analysis\section5c_condition_analysis.csv,section5c_condition_analysis.csv,3,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook52\section5\section5a_condition_summary.csv,section5a_condition_summary.csv,3,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2a_split_profile.csv,section2a_split_profile.csv,3,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6a_split_metrics.csv,section6a_split_metrics.csv,3,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\dataset_integrity_audit.csv,dataset_integrity_audit.csv,3,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section2\section2b_root_cause_by_condition.csv,section2b_root_cause_by_condition.csv,3,11,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section2\section2a_masking_by_condition.csv,section2a_masking_by_condition.csv,3,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section6\section6e_tournament_replay_condition_summary.csv,section6e_tournament_replay_condition_summary.csv,3,12,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5a_group_safe_split_summary.csv,section5a_group_safe_split_summary.csv,3,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_energy_source_join_keys.csv,section4s_energy_source_join_keys.csv,3,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section3\feature_engineering\section3a_action_target_profile.csv,section3a_action_target_profile.csv,3,6,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section3_baseline_performance.csv,section3_baseline_performance.csv,3,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3a_player_availability_by_condition.csv,section3a_player_availability_by_condition.csv,3,10,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section2\dataset_splits\section2b_split_integrity_profile.csv,section2b_split_integrity_profile.csv,3,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5b_matrix_integrity.csv,section5b_matrix_integrity.csv,3,8,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook38\rl_transition_quality_audit.csv,rl_transition_quality_audit.csv,3,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\match_count_experiment_plan.csv,match_count_experiment_plan.csv,3,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\policy_training\section4c_leakage_check.csv,section4c_leakage_check.csv,3,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4_baseline_allocation.csv,section4_baseline_allocation.csv,3,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section4b_final_baseline_allocation.csv,section4b_final_baseline_allocation.csv,3,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section3\feature_engineering\section3b_split_scenario_profile.csv,section3b_split_scenario_profile.csv,3,7,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\benchmark_execution_plan.csv,benchmark_execution_plan.csv,3,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section5\section5a_scenario_overlap_checks.csv,section5a_scenario_overlap_checks.csv,3,3,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook50\section4\policy_training\section4b_baseline_evaluation.csv,section4b_baseline_evaluation.csv,3,4,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook39\dataset_split_summary.csv,dataset_split_summary.csv,3,2,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook33\move_features.csv,move_features.csv,2,14,-100,True,,,,move_name,damage,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook29\move_frequency.csv,move_frequency.csv,2,3,-100,True,,,,Move,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook32\notebook32_move_counts.csv,notebook32_move_counts.csv,2,2,-100,True,,,,move,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section3_loss_analysis.json,section3_loss_analysis.json,2,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook47\competitive_policy_test_evaluation.json,competitive_policy_test_evaluation.json,2,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook46\first_real_expert_search.json,first_real_expert_search.json,2,6,-100,True,,name,,,damage,effect,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\side_balanced_setup_summary.json,side_balanced_setup_summary.json,2,26,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section7\section7a_dry_run_report.json,section7a_dry_run_report.json,2,9,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4uc_reconstructed_classes.csv,section4uc_reconstructed_classes.csv,2,5,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook33\sample_observations.csv,sample_observations.csv,2,39,-100,True,,,,move_name,damage,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section3\section3b_supported_action_discovery_summary.json,section3b_supported_action_discovery_summary.json,2,21,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook45\ppo_observation_action_schema.json,ppo_observation_action_schema.json,2,1,-100,True,,,,,,,False,0,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook49\section2_difficulty_analysis.json,section2_difficulty_analysis.json,2,5,-100,True,,,,,,,False,0,False
