variant_id,status,attempts,last_error,search_depth,completed_at
NB48_LOSS_147__counterfactual_side_late__a9b341356dc3,COMPLETED,2,,4,2026-07-30T22:02:37.580480
NB48_LOSS_159__opening_zero_energy__08eba4568264,COMPLETED,2,,4,2026-07-30T22:02:37.589039
NB48_LOSS_159__opening_one_energy__4d5a6d8a2a20,COMPLETED,2,,4,2026-07-30T22:02:37.597541
NB48_LOSS_159__early_pressure__4ff2707a5dd3,COMPLETED,2,,4,2026-07-30T22:02:37.605880
NB48_LOSS_159__balanced_midgame__5d24d4cd2ea4,COMPLETED,2,,4,2026-07-30T22:02:37.614185
NB48_LOSS_159__player_under_pressure__43cb7ffa614c,COMPLETED,2,,4,2026-07-30T22:02:37.622187
NB48_LOSS_159__opponent_under_pressure__590c104c0574,COMPLETED,2,,4,2026-07-30T22:02:37.630816
NB48_LOSS_159__late_game_prize_pressure__f82cbb7e5e0e,COMPLETED,2,,4,2026-07-30T22:02:37.639943
NB48_LOSS_159__critical_hp_decision__3724894b8db1,COMPLETED,2,,4,2026-07-30T22:02:37.648098
NB48_LOSS_159__counterfactual_side_early__f4866e4d270b,COMPLETED,2,,4,2026-07-30T22:02:37.656183
NB48_LOSS_159__counterfactual_side_late__4f6d9bd7b62c,COMPLETED,2,,4,2026-07-30T22:02:37.665240
NB48_LOSS_171__opening_zero_energy__d3301569ed7a,COMPLETED,2,,4,2026-07-30T22:02:37.673908
NB48_LOSS_171__opening_one_energy__1f6367d96bb7,COMPLETED,2,,4,2026-07-30T22:02:37.682258
NB48_LOSS_171__early_pressure__8ac54fb008a4,COMPLETED,2,,4,2026-07-30T22:02:37.690296
NB48_LOSS_171__balanced_midgame__447ca00796dc,COMPLETED,2,,4,2026-07-30T22:02:37.698459
NB48_LOSS_171__player_under_pressure__5926776d4ad5,COMPLETED,2,,4,2026-07-30T22:02:37.706370
NB48_LOSS_171__opponent_under_pressure__9d45c0e647d6,COMPLETED,2,,4,2026-07-30T22:02:37.715293
NB48_LOSS_171__late_game_prize_pressure__f5ab8c36ae1b,COMPLETED,2,,4,2026-07-30T22:02:37.724181
NB48_LOSS_171__critical_hp_decision__2c956b6eefe8,COMPLETED,2,,4,2026-07-30T22:02:37.732552
NB48_LOSS_171__counterfactual_side_early__b9c1287f5fd8,COMPLETED,2,,4,2026-07-30T22:02:37.740765
NB48_LOSS_171__counterfactual_side_late__2203f683d217,COMPLETED,2,,4,2026-07-30T22:02:37.749879
NB48_LOSS_183__opening_zero_energy__10baa8da81a7,COMPLETED,2,,4,2026-07-30T22:02:37.763715
NB48_LOSS_183__opening_one_energy__d521a5df9d92,COMPLETED,2,,4,2026-07-30T22:02:37.772663
NB48_LOSS_183__early_pressure__58f55ac209b6,COMPLETED,2,,4,2026-07-30T22:02:37.782168
NB48_LOSS_183__balanced_midgame__70a5727f90b0,COMPLETED,2,,4,2026-07-30T22:02:37.792735
NB48_LOSS_183__player_under_pressure__351403b94b97,COMPLETED,2,,4,2026-07-30T22:02:37.802371
NB48_LOSS_183__opponent_under_pressure__39dd605dc292,COMPLETED,2,,4,2026-07-30T22:02:37.814094
NB48_LOSS_183__late_game_prize_pressure__44caf68110e3,COMPLETED,2,,4,2026-07-30T22:02:37.823268
NB48_LOSS_183__critical_hp_decision__0cec324fa150,COMPLETED,2,,4,2026-07-30T22:02:37.832453
NB48_LOSS_183__counterfactual_side_early__b9734971ecdf,COMPLETED,2,,4,2026-07-30T22:02:37.841739
NB48_LOSS_183__counterfactual_side_late__91ba65902e21,COMPLETED,2,,4,2026-07-30T22:02:37.850332
NB48_LOSS_195__opening_zero_energy__df30b82a0931,COMPLETED,2,,4,2026-07-30T22:02:37.860060
NB48_LOSS_195__opening_one_energy__eac410b216ea,COMPLETED,2,,4,2026-07-30T22:02:37.980601
NB48_LOSS_195__early_pressure__1dc57da6a531,COMPLETED,2,,4,2026-07-30T22:02:37.989256
NB48_LOSS_195__balanced_midgame__4db909e3f787,COMPLETED,2,,4,2026-07-30T22:02:37.999386
NB48_LOSS_195__player_under_pressure__e72da218684c,COMPLETED,2,,4,2026-07-30T22:02:38.009618
NB48_LOSS_195__opponent_under_pressure__5592ee633990,COMPLETED,2,,4,2026-07-30T22:02:38.019952
NB48_LOSS_195__late_game_prize_pressure__05c31b87ce78,COMPLETED,2,,4,2026-07-30T22:02:38.029766
NB48_LOSS_195__critical_hp_decision__e923c08a3cb2,COMPLETED,2,,4,2026-07-30T22:02:38.038324
NB48_LOSS_195__counterfactual_side_early__9c94b0c9022b,COMPLETED,2,,4,2026-07-30T22:02:38.048280
NB48_LOSS_195__counterfactual_side_late__dd0483898d25,COMPLETED,2,,4,2026-07-30T22:02:38.057376
NB48_LOSS_11__opening_zero_energy__4edf12bd391e,COMPLETED,2,,4,2026-07-30T22:02:38.065522
NB48_LOSS_11__opening_one_energy__f7b9cf263fc1,COMPLETED,2,,4,2026-07-30T22:02:38.073790
NB48_LOSS_11__early_pressure__cf73e97418be,COMPLETED,2,,4,2026-07-30T22:02:38.081905
NB48_LOSS_11__balanced_midgame__bd59f62f20d3,COMPLETED,2,,4,2026-07-30T22:02:38.089954
NB48_LOSS_11__player_under_pressure__6b48ed2bd74f,COMPLETED,2,,4,2026-07-30T22:02:38.098057
NB48_LOSS_11__opponent_under_pressure__e9c22b5c05a3,COMPLETED,2,,4,2026-07-30T22:02:38.111280
NB48_LOSS_11__late_game_prize_pressure__4225c967cc2d,COMPLETED,2,,4,2026-07-30T22:02:38.120067
NB48_LOSS_11__critical_hp_decision__bac0467a37c9,COMPLETED,2,,4,2026-07-30T22:02:38.128507
NB48_LOSS_11__counterfactual_side_early__c07dc71a35cd,COMPLETED,2,,4,2026-07-30T22:02:38.136791
NB48_LOSS_11__counterfactual_side_late__4af1b8abf9b7,COMPLETED,2,,4,2026-07-30T22:02:38.145613
NB48_LOSS_59__opening_zero_energy__497ce5c9c790,COMPLETED,2,,4,2026-07-30T22:02:38.154026
NB48_LOSS_59__opening_one_energy__652a4a27333d,COMPLETED,2,,4,2026-07-30T22:02:38.162222
NB48_LOSS_59__early_pressure__8d94b20b9891,COMPLETED,2,,4,2026-07-30T22:02:38.170983
NB48_LOSS_59__balanced_midgame__75c179f4818e,COMPLETED,2,,4,2026-07-30T22:02:38.179364
NB48_LOSS_59__player_under_pressure__dd45c05cab38,COMPLETED,2,,4,2026-07-30T22:02:38.187564
NB48_LOSS_59__opponent_under_pressure__d1a7d91bab67,COMPLETED,2,,4,2026-07-30T22:02:38.196499
NB48_LOSS_59__late_game_prize_pressure__83b1d9f7b194,COMPLETED,2,,4,2026-07-30T22:02:38.205285
NB48_LOSS_59__critical_hp_decision__c158f6419d0a,COMPLETED,2,,4,2026-07-30T22:02:38.213590
NB48_LOSS_59__counterfactual_side_early__cfdda66de4a9,COMPLETED,2,,4,2026-07-30T22:02:38.221877
NB48_LOSS_59__counterfactual_side_late__b39234459bfd,COMPLETED,2,,4,2026-07-30T22:02:38.230426
NB48_LOSS_71__opening_zero_energy__5459f74cebee,COMPLETED,2,,4,2026-07-30T22:02:38.238345
NB48_LOSS_71__opening_one_energy__98ab8afaef72,COMPLETED,2,,4,2026-07-30T22:02:38.246534
NB48_LOSS_71__early_pressure__03b182557dd0,COMPLETED,2,,4,2026-07-30T22:02:38.254764
NB48_LOSS_71__balanced_midgame__98b20264504a,COMPLETED,2,,4,2026-07-30T22:02:38.262952
NB48_LOSS_71__player_under_pressure__473ceba114e9,COMPLETED,2,,4,2026-07-30T22:02:38.271085
NB48_LOSS_71__opponent_under_pressure__861581a0634b,COMPLETED,2,,4,2026-07-30T22:02:38.279739
NB48_LOSS_71__late_game_prize_pressure__68bb695130b9,COMPLETED,2,,4,2026-07-30T22:02:38.288602
NB48_LOSS_71__critical_hp_decision__9a4cfd75735d,COMPLETED,2,,4,2026-07-30T22:02:38.297211
NB48_LOSS_71__counterfactual_side_early__de920ca2e349,COMPLETED,2,,4,2026-07-30T22:02:38.305421
NB48_LOSS_71__counterfactual_side_late__5b08216264eb,COMPLETED,2,,4,2026-07-30T22:02:38.314038
NB48_LOSS_83__opening_zero_energy__c592a22c6d65,COMPLETED,2,,4,2026-07-30T22:02:38.327627
NB48_LOSS_83__opening_one_energy__8ba9ac8aac13,COMPLETED,2,,4,2026-07-30T22:02:38.336694
NB48_LOSS_83__early_pressure__eda8d50dd6e0,COMPLETED,2,,4,2026-07-30T22:02:38.346000
NB48_LOSS_83__balanced_midgame__d9636cdfb89a,COMPLETED,2,,4,2026-07-30T22:02:38.354566
NB48_LOSS_83__player_under_pressure__8fbcf381d303,COMPLETED,2,,4,2026-07-30T22:02:38.363630
NB48_LOSS_83__opponent_under_pressure__71136079150d,COMPLETED,2,,4,2026-07-30T22:02:38.373212
NB48_LOSS_83__late_game_prize_pressure__ca838ce36cea,COMPLETED,2,,4,2026-07-30T22:02:38.383568
NB48_LOSS_83__critical_hp_decision__5fa60c428c19,COMPLETED,2,,4,2026-07-30T22:02:38.391611
NB48_LOSS_83__counterfactual_side_early__63e114aa2a2d,COMPLETED,2,,4,2026-07-30T22:02:38.399993
NB48_LOSS_83__counterfactual_side_late__4d29dd1c3b30,COMPLETED,2,,4,2026-07-30T22:02:38.407780
