comparison_case_id,strategy_a,strategy_b,maximum_case_difference,mean_case_difference,l1_case_difference,prediction_a,prediction_b,predictions_match,maximum_probability_difference,mean_probability_difference,l1_probability_difference,global_rank,parsed_successfully,scenario_family,pair_number,case_variant,evaluation_side
4WE_PAIR_004_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11400000000000002,0.03866666666666666,0.23199999999999998,Quick Attack,Quick Attack,True,0.11400000000000002,0.03866666666666666,0.23199999999999998,106,True,4WE,4,V02,PLAYER
4WE_PAIR_004_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11400000000000002,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11400000000000002,0.038,0.22799999999999998,107,True,4WE,4,V02,OPPONENT
4WE_PAIR_016_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.114,0.03800000000000001,0.2280000000000001,Quick Attack,Quick Attack,True,0.114,0.03800000000000001,0.2280000000000001,108,True,4WE,16,V03,OPPONENT
4WE_PAIR_015_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.114,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.114,0.038,0.22799999999999998,109,True,4WE,15,V03,OPPONENT
4WE_PAIR_021_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.114,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.114,0.038,0.22799999999999998,110,True,4WE,21,V03,OPPONENT
4WE_PAIR_005_V03__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.114,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.114,0.038,0.22799999999999998,111,True,4WE,5,V03,PLAYER
4WE_PAIR_012_V03__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.114,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.114,0.038,0.22799999999999998,112,True,4WE,12,V03,PLAYER
4WE_PAIR_017_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.11399999999999999,0.04066666666666666,0.244,Quick Attack,Quick Attack,True,0.11399999999999999,0.04066666666666666,0.244,113,True,4WE,17,V04,PLAYER
4WE_PAIR_003_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11399999999999999,0.03866666666666666,0.23199999999999996,Quick Attack,Quick Attack,True,0.11399999999999999,0.03866666666666666,0.23199999999999996,114,True,4WE,3,V02,PLAYER
4WE_PAIR_010_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11399999999999999,0.03866666666666666,0.23199999999999996,Quick Attack,Quick Attack,True,0.11399999999999999,0.03866666666666666,0.23199999999999996,115,True,4WE,10,V02,PLAYER
4WE_PAIR_003_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11399999999999999,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11399999999999999,0.038,0.22799999999999998,116,True,4WE,3,V02,OPPONENT
4WE_PAIR_010_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11399999999999999,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11399999999999999,0.038,0.22799999999999998,117,True,4WE,10,V02,OPPONENT
4WE_PAIR_022_V03__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.11399999999999999,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11399999999999999,0.038,0.22799999999999998,118,True,4WE,22,V03,OPPONENT
4WE_PAIR_022_V03__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.11399999999999999,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11399999999999999,0.038,0.22799999999999998,119,True,4WE,22,V03,PLAYER
4WE_PAIR_007_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.038,0.228,Quick Attack,Quick Attack,True,0.11200000000000002,0.038,0.228,120,True,4WE,7,V02,PLAYER
4WE_PAIR_017_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.038,0.228,Quick Attack,Quick Attack,True,0.11200000000000002,0.038,0.228,121,True,4WE,17,V02,PLAYER
4WE_PAIR_003_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11200000000000002,0.038,0.22799999999999998,122,True,4WE,3,V03,OPPONENT
4WE_PAIR_003_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11200000000000002,0.038,0.22799999999999998,123,True,4WE,3,V03,PLAYER
4WE_PAIR_004_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11200000000000002,0.038,0.22799999999999998,124,True,4WE,4,V03,OPPONENT
4WE_PAIR_004_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11200000000000002,0.038,0.22799999999999998,125,True,4WE,4,V03,PLAYER
4WE_PAIR_010_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11200000000000002,0.038,0.22799999999999998,126,True,4WE,10,V03,OPPONENT
4WE_PAIR_010_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.11200000000000002,0.038,0.22799999999999998,127,True,4WE,10,V03,PLAYER
4WE_PAIR_007_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.037333333333333336,0.224,Quick Attack,Quick Attack,True,0.11200000000000002,0.037333333333333336,0.224,128,True,4WE,7,V02,OPPONENT
4WE_PAIR_017_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11200000000000002,0.037333333333333336,0.224,Quick Attack,Quick Attack,True,0.11200000000000002,0.037333333333333336,0.224,129,True,4WE,17,V02,OPPONENT
4WE_PAIR_006_V02__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.112,0.03733333333333335,0.2240000000000001,Quick Attack,Quick Attack,True,0.112,0.03733333333333335,0.2240000000000001,130,True,4WE,6,V02,OPPONENT
4WE_PAIR_005_V02__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.112,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.112,0.03733333333333333,0.22399999999999998,131,True,4WE,5,V02,OPPONENT
4WE_PAIR_012_V02__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.112,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.112,0.03733333333333333,0.22399999999999998,132,True,4WE,12,V02,OPPONENT
4WE_PAIR_007_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.11199999999999999,0.04,0.24,Quick Attack,Quick Attack,True,0.11199999999999999,0.04,0.24,133,True,4WE,7,V01,PLAYER
4WE_PAIR_011_V03__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.11199999999999999,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.11199999999999999,0.03733333333333333,0.22399999999999998,134,True,4WE,11,V03,OPPONENT
4WE_PAIR_020_V02__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.11199999999999999,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.11199999999999999,0.03733333333333333,0.22399999999999998,135,True,4WE,20,V02,OPPONENT
4WE_PAIR_020_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.11199999999999999,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.11199999999999999,0.03733333333333333,0.22399999999999998,136,True,4WE,20,V02,PLAYER
4WE_PAIR_005_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11,0.03666666666666668,0.22000000000000008,Quick Attack,Quick Attack,True,0.11,0.03666666666666668,0.22000000000000008,137,True,4WE,5,V03,OPPONENT
4WE_PAIR_006_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11,0.03666666666666668,0.22000000000000008,Quick Attack,Quick Attack,True,0.11,0.03666666666666668,0.22000000000000008,138,True,4WE,6,V03,OPPONENT
4WE_PAIR_012_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11,0.03666666666666668,0.22000000000000008,Quick Attack,Quick Attack,True,0.11,0.03666666666666668,0.22000000000000008,139,True,4WE,12,V03,OPPONENT
4WE_PAIR_015_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11,0.03666666666666668,0.22000000000000008,Quick Attack,Quick Attack,True,0.11,0.03666666666666668,0.22000000000000008,140,True,4WE,15,V02,OPPONENT
4WE_PAIR_016_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11,0.03666666666666668,0.22000000000000008,Quick Attack,Quick Attack,True,0.11,0.03666666666666668,0.22000000000000008,141,True,4WE,16,V02,OPPONENT
4WE_PAIR_021_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.11,0.03666666666666668,0.22000000000000008,Quick Attack,Quick Attack,True,0.11,0.03666666666666668,0.22000000000000008,142,True,4WE,21,V02,OPPONENT
4WE_PAIR_016_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.11,0.03666666666666668,0.22000000000000008,Quick Attack,Quick Attack,True,0.11,0.03666666666666668,0.22000000000000008,143,True,4WE,16,V02,PLAYER
4WE_PAIR_007_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10999999999999999,0.03933333333333334,0.23600000000000002,Quick Attack,Quick Attack,True,0.10999999999999999,0.03933333333333334,0.23600000000000002,144,True,4WE,7,V01,OPPONENT
4WE_PAIR_017_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10999999999999999,0.03933333333333334,0.23600000000000002,Quick Attack,Quick Attack,True,0.10999999999999999,0.03933333333333334,0.23600000000000002,145,True,4WE,17,V01,OPPONENT
4WE_PAIR_017_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10999999999999999,0.03933333333333334,0.23600000000000002,Quick Attack,Quick Attack,True,0.10999999999999999,0.03933333333333334,0.23600000000000002,146,True,4WE,17,V01,PLAYER
4WE_PAIR_002_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10999999999999999,0.03933333333333333,0.236,Quick Attack,Quick Attack,True,0.10999999999999999,0.03933333333333333,0.236,147,True,4WE,2,V04,PLAYER
4WE_PAIR_009_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10999999999999999,0.03933333333333333,0.236,Quick Attack,Quick Attack,True,0.10999999999999999,0.03933333333333333,0.236,148,True,4WE,9,V04,PLAYER
4WE_PAIR_007_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10999999999999999,0.03866666666666667,0.232,Quick Attack,Quick Attack,True,0.10999999999999999,0.03866666666666667,0.232,149,True,4WE,7,V04,OPPONENT
4WE_PAIR_017_V04__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10999999999999999,0.03866666666666667,0.232,Quick Attack,Quick Attack,True,0.10999999999999999,0.03866666666666667,0.232,150,True,4WE,17,V04,OPPONENT
4WE_PAIR_011_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10999999999999999,0.03666666666666666,0.21999999999999997,Quick Attack,Quick Attack,True,0.10999999999999999,0.03666666666666666,0.21999999999999997,151,True,4WE,11,V02,PLAYER
4WE_PAIR_015_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.108,0.03600000000000001,0.21600000000000008,Quick Attack,Quick Attack,True,0.108,0.03600000000000001,0.21600000000000008,152,True,4WE,15,V03,PLAYER
4WE_PAIR_016_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.108,0.03600000000000001,0.21600000000000008,Quick Attack,Quick Attack,True,0.108,0.03600000000000001,0.21600000000000008,153,True,4WE,16,V03,PLAYER
4WE_PAIR_021_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.108,0.03600000000000001,0.21600000000000008,Quick Attack,Quick Attack,True,0.108,0.03600000000000001,0.21600000000000008,154,True,4WE,21,V03,PLAYER
4WE_PAIR_006_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.108,0.03600000000000001,0.21600000000000008,Quick Attack,Quick Attack,True,0.108,0.03600000000000001,0.21600000000000008,155,True,4WE,6,V02,PLAYER
4WE_PAIR_015_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.108,0.03600000000000001,0.21600000000000008,Quick Attack,Quick Attack,True,0.108,0.03600000000000001,0.21600000000000008,156,True,4WE,15,V02,PLAYER
4WE_PAIR_021_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.108,0.03600000000000001,0.21600000000000008,Quick Attack,Quick Attack,True,0.108,0.03600000000000001,0.21600000000000008,157,True,4WE,21,V02,PLAYER
4WE_PAIR_020_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.108,0.036,0.21599999999999997,Quick Attack,Quick Attack,True,0.108,0.036,0.21599999999999997,158,True,4WE,20,V03,OPPONENT
4WE_PAIR_001_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10799999999999998,0.03866666666666666,0.23199999999999998,Quick Attack,Quick Attack,True,0.10799999999999998,0.03866666666666666,0.23199999999999998,159,True,4WE,1,V04,PLAYER
4WE_PAIR_008_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10799999999999998,0.03866666666666666,0.23199999999999998,Quick Attack,Quick Attack,True,0.10799999999999998,0.03866666666666666,0.23199999999999998,160,True,4WE,8,V04,PLAYER
4WE_PAIR_014_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10799999999999998,0.03866666666666666,0.23199999999999998,Quick Attack,Quick Attack,True,0.10799999999999998,0.03866666666666666,0.23199999999999998,161,True,4WE,14,V04,PLAYER
4WE_PAIR_019_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10799999999999998,0.03866666666666666,0.23199999999999998,Quick Attack,Quick Attack,True,0.10799999999999998,0.03866666666666666,0.23199999999999998,162,True,4WE,19,V04,PLAYER
4WE_PAIR_023_V03__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10799999999999998,0.036,0.21599999999999997,Quick Attack,Quick Attack,True,0.10799999999999998,0.036,0.21599999999999997,163,True,4WE,23,V03,OPPONENT
4WE_PAIR_023_V03__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10799999999999998,0.036,0.21599999999999997,Quick Attack,Quick Attack,True,0.10799999999999998,0.036,0.21599999999999997,164,True,4WE,23,V03,PLAYER
4WE_PAIR_020_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.1060000000000001,0.03533333333333335,0.21200000000000008,Quick Attack,Quick Attack,True,0.1060000000000001,0.03533333333333335,0.21200000000000008,165,True,4WE,20,V03,PLAYER
4WE_PAIR_005_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.106,0.03533333333333335,0.21200000000000008,Quick Attack,Quick Attack,True,0.106,0.03533333333333335,0.21200000000000008,166,True,4WE,5,V02,OPPONENT
4WE_PAIR_006_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.106,0.03533333333333335,0.21200000000000008,Quick Attack,Quick Attack,True,0.106,0.03533333333333335,0.21200000000000008,167,True,4WE,6,V02,OPPONENT
4WE_PAIR_012_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.106,0.03533333333333335,0.21200000000000008,Quick Attack,Quick Attack,True,0.106,0.03533333333333335,0.21200000000000008,168,True,4WE,12,V02,OPPONENT
4WE_PAIR_005_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.106,0.03533333333333335,0.21200000000000008,Quick Attack,Quick Attack,True,0.106,0.03533333333333335,0.21200000000000008,169,True,4WE,5,V02,PLAYER
4WE_PAIR_012_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.106,0.03533333333333335,0.21200000000000008,Quick Attack,Quick Attack,True,0.106,0.03533333333333335,0.21200000000000008,170,True,4WE,12,V02,PLAYER
4WE_PAIR_013_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10599999999999998,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.10599999999999998,0.038,0.22799999999999998,171,True,4WE,13,V04,PLAYER
4WE_PAIR_018_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10599999999999998,0.038,0.22799999999999998,Quick Attack,Quick Attack,True,0.10599999999999998,0.038,0.22799999999999998,172,True,4WE,18,V04,PLAYER
4WE_PAIR_022_V02__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10599999999999998,0.035333333333333335,0.212,Quick Attack,Quick Attack,True,0.10599999999999998,0.035333333333333335,0.212,173,True,4WE,22,V02,OPPONENT
4WE_PAIR_011_V02__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10599999999999998,0.03533333333333333,0.21199999999999997,Quick Attack,Quick Attack,True,0.10599999999999998,0.03533333333333333,0.21199999999999997,174,True,4WE,11,V02,OPPONENT
4WE_PAIR_022_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.10400000000000009,0.03466666666666668,0.20800000000000007,Quick Attack,Quick Attack,True,0.10400000000000009,0.03466666666666668,0.20800000000000007,175,True,4WE,22,V03,OPPONENT
4WE_PAIR_023_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.10400000000000009,0.03466666666666668,0.20800000000000007,Quick Attack,Quick Attack,True,0.10400000000000009,0.03466666666666668,0.20800000000000007,176,True,4WE,23,V03,OPPONENT
4WE_PAIR_005_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.104,0.03466666666666668,0.20800000000000007,Quick Attack,Quick Attack,True,0.104,0.03466666666666668,0.20800000000000007,177,True,4WE,5,V03,PLAYER
4WE_PAIR_006_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.104,0.03466666666666668,0.20800000000000007,Quick Attack,Quick Attack,True,0.104,0.03466666666666668,0.20800000000000007,178,True,4WE,6,V03,PLAYER
4WE_PAIR_012_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.104,0.03466666666666668,0.20800000000000007,Quick Attack,Quick Attack,True,0.104,0.03466666666666668,0.20800000000000007,179,True,4WE,12,V03,PLAYER
4WE_PAIR_011_V03__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.104,0.03466666666666666,0.20799999999999996,Quick Attack,Quick Attack,True,0.104,0.03466666666666666,0.20799999999999996,180,True,4WE,11,V03,OPPONENT
4WE_PAIR_020_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.104,0.03466666666666666,0.20799999999999996,Quick Attack,Quick Attack,True,0.104,0.03466666666666666,0.20799999999999996,181,True,4WE,20,V02,OPPONENT
4WE_PAIR_002_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10399999999999998,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.10399999999999998,0.03733333333333333,0.22399999999999998,182,True,4WE,2,V01,PLAYER
4WE_PAIR_003_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10399999999999998,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.10399999999999998,0.03733333333333333,0.22399999999999998,183,True,4WE,3,V04,PLAYER
4WE_PAIR_004_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10399999999999998,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.10399999999999998,0.03733333333333333,0.22399999999999998,184,True,4WE,4,V04,PLAYER
4WE_PAIR_009_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10399999999999998,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.10399999999999998,0.03733333333333333,0.22399999999999998,185,True,4WE,9,V01,PLAYER
4WE_PAIR_010_V04__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10399999999999998,0.03733333333333333,0.22399999999999998,Quick Attack,Quick Attack,True,0.10399999999999998,0.03733333333333333,0.22399999999999998,186,True,4WE,10,V04,PLAYER
4WE_PAIR_022_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10200000000000009,0.034000000000000016,0.2040000000000001,Quick Attack,Quick Attack,True,0.10200000000000009,0.034000000000000016,0.2040000000000001,187,True,4WE,22,V02,PLAYER
4WE_PAIR_023_V02__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10200000000000009,0.034000000000000016,0.2040000000000001,Quick Attack,Quick Attack,True,0.10200000000000009,0.034000000000000016,0.2040000000000001,188,True,4WE,23,V02,OPPONENT
4WE_PAIR_023_V02__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10200000000000009,0.034000000000000016,0.2040000000000001,Quick Attack,Quick Attack,True,0.10200000000000009,0.034000000000000016,0.2040000000000001,189,True,4WE,23,V02,PLAYER
4WE_PAIR_011_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.10200000000000009,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.10200000000000009,0.03400000000000001,0.20400000000000007,190,True,4WE,11,V03,PLAYER
4WE_PAIR_020_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.10200000000000009,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.10200000000000009,0.03400000000000001,0.20400000000000007,191,True,4WE,20,V02,PLAYER
4WE_PAIR_022_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.10200000000000009,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.10200000000000009,0.03400000000000001,0.20400000000000007,192,True,4WE,22,V02,OPPONENT
4WE_PAIR_022_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.10200000000000009,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.10200000000000009,0.03400000000000001,0.20400000000000007,193,True,4WE,22,V03,PLAYER
4WE_PAIR_023_V02__OPPONENT,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.10200000000000009,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.10200000000000009,0.03400000000000001,0.20400000000000007,194,True,4WE,23,V02,OPPONENT
4WE_PAIR_023_V03__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.10200000000000009,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.10200000000000009,0.03400000000000001,0.20400000000000007,195,True,4WE,23,V03,PLAYER
4WE_PAIR_015_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.102,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.102,0.03400000000000001,0.20400000000000007,196,True,4WE,15,V02,PLAYER
4WE_PAIR_016_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.102,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.102,0.03400000000000001,0.20400000000000007,197,True,4WE,16,V02,PLAYER
4WE_PAIR_021_V02__PLAYER,R0_CURRENT_BASELINE,R1_REMOVE_LEGAL_SIGNATURE,0.102,0.03400000000000001,0.20400000000000007,Quick Attack,Quick Attack,True,0.102,0.03400000000000001,0.20400000000000007,198,True,4WE,21,V02,PLAYER
4WE_PAIR_001_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10199999999999998,0.03666666666666666,0.21999999999999997,Quick Attack,Quick Attack,True,0.10199999999999998,0.03666666666666666,0.21999999999999997,199,True,4WE,1,V01,PLAYER
4WE_PAIR_002_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10199999999999998,0.03666666666666666,0.21999999999999997,Quick Attack,Quick Attack,True,0.10199999999999998,0.03666666666666666,0.21999999999999997,200,True,4WE,2,V01,OPPONENT
4WE_PAIR_003_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10199999999999998,0.03666666666666666,0.21999999999999997,Quick Attack,Quick Attack,True,0.10199999999999998,0.03666666666666666,0.21999999999999997,201,True,4WE,3,V01,PLAYER
4WE_PAIR_004_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10199999999999998,0.03666666666666666,0.21999999999999997,Quick Attack,Quick Attack,True,0.10199999999999998,0.03666666666666666,0.21999999999999997,202,True,4WE,4,V01,PLAYER
4WE_PAIR_008_V01__PLAYER,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10199999999999998,0.03666666666666666,0.21999999999999997,Quick Attack,Quick Attack,True,0.10199999999999998,0.03666666666666666,0.21999999999999997,203,True,4WE,8,V01,PLAYER
4WE_PAIR_009_V01__OPPONENT,R0_CURRENT_BASELINE,R3_STATE_CENTRIC_POLICY,0.10199999999999998,0.03666666666666666,0.21999999999999997,Quick Attack,Quick Attack,True,0.10199999999999998,0.03666666666666666,0.21999999999999997,204,True,4WE,9,V01,OPPONENT
